Run	group	Protein.Group	Genes	PG.MaxLFQ	n_peptides
WT3	WT	P77161	glxR	19.354334811042204	7
bisC1	bisC	P77161	glxR	19.789686862687756	6
bisC2	bisC	P77161	glxR	19.698381867859986	5
bisC3	bisC	P77161	glxR	19.957420918212716	6
msrA1	msrA	P77161	glxR	19.53252132386691	6
msrA2	msrA	P77161	glxR	19.88256870430176	5
msrA3	msrA	P77161	glxR	19.71215216650157	8
msrB1	msrB	P77161	glxR	19.769718818057157	7
msrB2	msrB	P77161	glxR	19.916748274004227	6
msrB3	msrB	P77161	glxR	19.723797889393513	6
msrC1	msrC	P77161	glxR	20.26674451377681	8
msrC3	msrC	P77161	glxR	22.009977901928274	8
WT1	WT	P77165	paoA	22.775069190362316	5
WT2	WT	P77165	paoA	23.222833219230388	5
WT3	WT	P77165	paoA	23.202254480345918	5
bisC1	bisC	P77165	paoA	23.355265861930956	5
bisC2	bisC	P77165	paoA	23.199033504307383	4
bisC3	bisC	P77165	paoA	23.573544221733144	5
msrA1	msrA	P77165	paoA	23.379929862172787	5
msrA2	msrA	P77165	paoA	22.40931401535236	5
msrA3	msrA	P77165	paoA	23.321234356483192	5
msrB1	msrB	P77165	paoA	22.39057387417266	5
msrB2	msrB	P77165	paoA	22.031387055516053	5
msrB3	msrB	P77165	paoA	22.708348254377636	4
msrC1	msrC	P77165	paoA	22.853355248146325	5
msrC3	msrC	P77165	paoA	22.489286453884176	5
WT1	WT	P77171	ydcI	23.747761929503426	17
WT2	WT	P77171	ydcI	23.862900458525065	18
WT3	WT	P77171	ydcI	23.842364251834784	17
bisC1	bisC	P77171	ydcI	24.03473113587829	16
bisC2	bisC	P77171	ydcI	24.010525203436657	16
bisC3	bisC	P77171	ydcI	23.953796989082495	18
msrA1	msrA	P77171	ydcI	23.189995834009373	16
msrA2	msrA	P77171	ydcI	23.383097533686815	16
msrA3	msrA	P77171	ydcI	23.75049437085607	17
msrB1	msrB	P77171	ydcI	23.54426996226631	17
msrB2	msrB	P77171	ydcI	23.419997070542085	17
msrB3	msrB	P77171	ydcI	23.830043761870563	17
msrC1	msrC	P77171	ydcI	21.519325147205162	14
msrC3	msrC	P77171	ydcI	21.050383592738623	14
WT1	WT	P77173	zipA	26.334380093370125	11
WT2	WT	P77173	zipA	26.305180451845878	14
WT3	WT	P77173	zipA	26.266553661858154	13
bisC1	bisC	P77173	zipA	26.298854916090452	12
bisC2	bisC	P77173	zipA	26.347905306552093	13
bisC3	bisC	P77173	zipA	26.29223750751806	14
msrA1	msrA	P77173	zipA	26.12101442046224	13
msrA2	msrA	P77173	zipA	26.236913008632538	13
msrA3	msrA	P77173	zipA	26.198612299009056	14
msrB1	msrB	P77173	zipA	26.11232702729687	13
msrB2	msrB	P77173	zipA	26.209926286879405	12
msrB3	msrB	P77173	zipA	26.148378826049026	12
msrC1	msrC	P77173	zipA	26.32102263171572	13
msrC3	msrC	P77173	zipA	26.21383429147684	14
WT1	WT	P77179	rsxE	22.332496083257745	2
WT2	WT	P77179	rsxE	22.409048516490056	2
WT3	WT	P77179	rsxE	22.476250291165165	2
bisC1	bisC	P77179	rsxE	22.436343391741833	2
bisC2	bisC	P77179	rsxE	22.48716020590243	2
bisC3	bisC	P77179	rsxE	22.26714400589946	2
msrA1	msrA	P77179	rsxE	22.24166259636674	2
msrA2	msrA	P77179	rsxE	22.4677445908701	2
msrA3	msrA	P77179	rsxE	22.162103776324646	2
msrB1	msrB	P77179	rsxE	22.583216279058135	2
msrB2	msrB	P77179	rsxE	22.75221953497752	2
msrB3	msrB	P77179	rsxE	22.408246154018393	2
msrC1	msrC	P77179	rsxE	22.46660313965791	2
msrC3	msrC	P77179	rsxE	22.490405943160294	2
WT1	WT	P77181	paaY	23.686081135793632	9
WT2	WT	P77181	paaY	23.84215148629113	10
WT3	WT	P77181	paaY	23.829924280138446	10
bisC1	bisC	P77181	paaY	24.108845535088484	10
bisC2	bisC	P77181	paaY	23.89432024011416	9
bisC3	bisC	P77181	paaY	24.187430006670965	9
msrA1	msrA	P77181	paaY	23.622064446594326	9
msrA2	msrA	P77181	paaY	23.59485295178344	9
msrA3	msrA	P77181	paaY	23.944526646421753	10
msrB1	msrB	P77181	paaY	23.643745676369917	9
msrB2	msrB	P77181	paaY	23.58771537863054	9
msrB3	msrB	P77181	paaY	23.838974499730476	9
msrC1	msrC	P77181	paaY	23.607268448058747	9
msrC3	msrC	P77181	paaY	23.521193411926312	10
WT1	WT	P77182	mnmC	28.654511915728975	14
WT2	WT	P77182	mnmC	28.575409524158825	13
WT3	WT	P77182	mnmC	28.517325535774667	15
bisC1	bisC	P77182	mnmC	28.46242938033988	14
bisC2	bisC	P77182	mnmC	28.59620989263922	15
bisC3	bisC	P77182	mnmC	28.559686213146517	14
msrA1	msrA	P77182	mnmC	28.741837264139328	14
msrA2	msrA	P77182	mnmC	28.829228477371956	15
msrA3	msrA	P77182	mnmC	28.69777687579605	14
msrB1	msrB	P77182	mnmC	28.500861325690547	14
msrB2	msrB	P77182	mnmC	28.587074735150512	14
msrB3	msrB	P77182	mnmC	28.466292956779423	15
msrC1	msrC	P77182	mnmC	28.487411958678	14
msrC3	msrC	P77182	mnmC	28.503392917349615	14
WT1	WT	P77187	yahF	21.17681595284122	9
WT2	WT	P77187	yahF	21.287887915551817	9
WT3	WT	P77187	yahF	21.354991302718663	9
bisC1	bisC	P77187	yahF	21.17980053522609	9
bisC2	bisC	P77187	yahF	21.165194687870606	9
bisC3	bisC	P77187	yahF	21.208007913124977	9
msrA1	msrA	P77187	yahF	21.31135904640473	9
msrA2	msrA	P77187	yahF	21.405080810327842	9
msrA3	msrA	P77187	yahF	21.48331220104926	9
msrB1	msrB	P77187	yahF	20.861150720873276	9
msrB2	msrB	P77187	yahF	20.82452373898376	9
msrB3	msrB	P77187	yahF	21.145918311852274	9
msrC1	msrC	P77187	yahF	21.03462871823567	9
msrC3	msrC	P77187	yahF	20.865102590427544	9
WT1	WT	P77202	dsbG	24.79526413903359	23
WT2	WT	P77202	dsbG	24.796436248051794	24
WT3	WT	P77202	dsbG	24.815431964746647	24
bisC1	bisC	P77202	dsbG	24.84047464410794	24
bisC2	bisC	P77202	dsbG	24.75674616297388	24
bisC3	bisC	P77202	dsbG	24.905864939338226	25
msrA1	msrA	P77202	dsbG	24.642277598882675	25
msrA2	msrA	P77202	dsbG	24.77892624041677	23
msrA3	msrA	P77202	dsbG	24.839288476177064	24
msrB1	msrB	P77202	dsbG	24.63272601615131	24
msrB2	msrB	P77202	dsbG	24.685328084313703	23
msrB3	msrB	P77202	dsbG	24.734858644781177	23
msrC1	msrC	P77202	dsbG	24.591617075472733	24
msrC3	msrC	P77202	dsbG	24.49972766459584	24
WT1	WT	P77212	rclA	23.90451325943288	18
WT2	WT	P77212	rclA	23.856795179772327	19
WT3	WT	P77212	rclA	23.927592528147734	20
bisC1	bisC	P77212	rclA	23.763394545300898	19
bisC2	bisC	P77212	rclA	23.681065723320213	21
bisC3	bisC	P77212	rclA	23.768538016596306	20
msrA1	msrA	P77212	rclA	24.028316187379705	21
msrA2	msrA	P77212	rclA	23.95263204049117	19
msrA3	msrA	P77212	rclA	23.95733163985483	20
msrB1	msrB	P77212	rclA	23.193983384946993	19
msrB2	msrB	P77212	rclA	23.094829623784353	18
msrB3	msrB	P77212	rclA	23.27450015259428	19
msrC1	msrC	P77212	rclA	23.631599613961882	21
msrC3	msrC	P77212	rclA	23.34599098874363	20
WT1	WT	P77213	ybdK	24.895350065573506	14
WT2	WT	P77213	ybdK	25.27866412090898	16
WT3	WT	P77213	ybdK	25.267800104939983	16
bisC1	bisC	P77213	ybdK	25.187836370568462	15
bisC2	bisC	P77213	ybdK	24.97442220489	16
bisC3	bisC	P77213	ybdK	25.436751693695435	16
msrA1	msrA	P77213	ybdK	25.076527106166996	16
msrA2	msrA	P77213	ybdK	24.772344982572484	14
msrA3	msrA	P77213	ybdK	25.22128103457873	16
msrB1	msrB	P77213	ybdK	24.36766483010088	16
msrB2	msrB	P77213	ybdK	24.238410279205926	14
msrB3	msrB	P77213	ybdK	24.714569922366564	15
msrC1	msrC	P77213	ybdK	24.698923569382753	15
msrC3	msrC	P77213	ybdK	24.34501872705939	16
WT1	WT	P77214	cusF	16.38652483367791	2
WT2	WT	P77214	cusF	20.11483030684228	NA
WT3	WT	P77214	cusF	16.219413015211806	2
bisC1	bisC	P77214	cusF	18.230039975998825	NA
bisC2	bisC	P77214	cusF	17.188405612488502	NA
bisC3	bisC	P77214	cusF	17.896609038051164	NA
msrA1	msrA	P77214	cusF	17.781813786033414	NA
msrA2	msrA	P77214	cusF	17.829672443647375	NA
msrA3	msrA	P77214	cusF	20.315504847184204	NA
msrB1	msrB	P77214	cusF	17.43389979211271	NA
msrB2	msrB	P77214	cusF	18.910158130405204	NA
msrB3	msrB	P77214	cusF	19.805548151339742	NA
msrC1	msrC	P77214	cusF	16.32619383128585	2
msrC3	msrC	P77214	cusF	17.44892074224366	2
WT1	WT	P77215	rhmD	22.54763426277552	13
WT2	WT	P77215	rhmD	22.751904815226574	14
WT3	WT	P77215	rhmD	22.750596593694368	14
bisC1	bisC	P77215	rhmD	22.721127983695126	14
bisC2	bisC	P77215	rhmD	22.80966922887694	12
bisC3	bisC	P77215	rhmD	22.838908350233904	14
msrA1	msrA	P77215	rhmD	22.760920912294626	15
msrA2	msrA	P77215	rhmD	22.579419988502206	12
msrA3	msrA	P77215	rhmD	22.822624606292315	14
msrB1	msrB	P77215	rhmD	22.677145717778707	14
msrB2	msrB	P77215	rhmD	22.532336542330672	13
msrB3	msrB	P77215	rhmD	22.607567930105837	13
msrC1	msrC	P77215	rhmD	23.097898065845946	14
msrC3	msrC	P77215	rhmD	23.146004577690906	14
WT1	WT	P77221	yahG	23.755048825609432	9
WT2	WT	P77221	yahG	24.258183140999076	10
WT3	WT	P77221	yahG	24.113129305792548	10
bisC1	bisC	P77221	yahG	23.83169082700859	10
bisC2	bisC	P77221	yahG	23.832317735517165	10
bisC3	bisC	P77221	yahG	24.12362698229794	10
msrA1	msrA	P77221	yahG	24.10117870829243	10
msrA2	msrA	P77221	yahG	23.836171546179397	10
msrA3	msrA	P77221	yahG	24.098462653217577	9
msrB1	msrB	P77221	yahG	23.82707933869587	10
msrB2	msrB	P77221	yahG	23.413203601063362	9
msrB3	msrB	P77221	yahG	23.999891732858927	10
msrC1	msrC	P77221	yahG	23.96134591457457	10
msrC3	msrC	P77221	yahG	23.759078905459187	10
WT1	WT	P77223	rsxB	16.70952780712595	2
WT2	WT	P77223	rsxB	16.960115090833003	2
WT3	WT	P77223	rsxB	17.459814682584263	2
bisC1	bisC	P77223	rsxB	17.19485121757101	2
bisC2	bisC	P77223	rsxB	16.606853834312236	2
bisC3	bisC	P77223	rsxB	17.123158854571138	2
msrA1	msrA	P77223	rsxB	17.071203738846823	2
msrA2	msrA	P77223	rsxB	17.007878642967825	2
msrA3	msrA	P77223	rsxB	16.73480666362284	2
msrB1	msrB	P77223	rsxB	16.59469067539026	2
msrB2	msrB	P77223	rsxB	17.07687234256594	2
msrB3	msrB	P77223	rsxB	17.276229073447297	2
msrC1	msrC	P77223	rsxB	16.959692026108307	2
msrC3	msrC	P77223	rsxB	17.71485820923211	2
WT1	WT	P77243	prpD	18.94231717321267	7
WT2	WT	P77243	prpD	19.089458239967236	8
WT3	WT	P77243	prpD	18.99199698866351	8
bisC1	bisC	P77243	prpD	19.807849459391274	9
bisC2	bisC	P77243	prpD	19.221079498203576	10
bisC3	bisC	P77243	prpD	19.346650205379273	9
msrA1	msrA	P77243	prpD	17.96027119999748	6
msrA2	msrA	P77243	prpD	17.486682589182095	4
msrA3	msrA	P77243	prpD	19.475243603068733	8
msrB1	msrB	P77243	prpD	19.006455009085045	7
msrB2	msrB	P77243	prpD	18.644208477297052	8
msrB3	msrB	P77243	prpD	19.314989893043574	7
msrC1	msrC	P77243	prpD	17.958475366450543	7
msrC3	msrC	P77243	prpD	17.24110567651411	7
WT1	WT	P77245	murR	23.82590664772026	6
WT2	WT	P77245	murR	23.91869694178753	9
WT3	WT	P77245	murR	23.971371994139673	8
bisC1	bisC	P77245	murR	23.793930985925986	7
bisC2	bisC	P77245	murR	23.936536582205246	5
bisC3	bisC	P77245	murR	23.905721190112583	9
msrA1	msrA	P77245	murR	23.851263227017434	9
msrA2	msrA	P77245	murR	24.078922814381016	7
msrA3	msrA	P77245	murR	23.80223590252757	8
msrB1	msrB	P77245	murR	24.010790326669532	8
msrB2	msrB	P77245	murR	24.207696399831605	8
msrB3	msrB	P77245	murR	24.100272052884954	9
msrC1	msrC	P77245	murR	24.067956360117517	9
msrC3	msrC	P77245	murR	24.069917297526267	9
WT1	WT	P77247	hxpB	24.946347770236212	14
WT2	WT	P77247	hxpB	24.96132983907457	15
WT3	WT	P77247	hxpB	25.132471488958156	14
bisC1	bisC	P77247	hxpB	25.056477305324897	15
bisC2	bisC	P77247	hxpB	24.87204187168028	14
bisC3	bisC	P77247	hxpB	25.236066907184615	15
msrA1	msrA	P77247	hxpB	24.75246578951031	15
msrA2	msrA	P77247	hxpB	24.64200176844951	14
msrA3	msrA	P77247	hxpB	24.82094057448146	15
msrB1	msrB	P77247	hxpB	24.912403398416767	16
msrB2	msrB	P77247	hxpB	24.981995474546178	14
msrB3	msrB	P77247	hxpB	25.14658467861114	14
msrC1	msrC	P77247	hxpB	24.966249404861795	15
msrC3	msrC	P77247	hxpB	25.20995096970658	15
WT1	WT	P77252	ykgE	23.83945783742486	11
WT2	WT	P77252	ykgE	23.720460856571805	12
WT3	WT	P77252	ykgE	23.699449605079288	11
bisC1	bisC	P77252	ykgE	23.376840254142273	10
bisC2	bisC	P77252	ykgE	23.565121491041033	11
bisC3	bisC	P77252	ykgE	23.64077350112222	10
msrA1	msrA	P77252	ykgE	24.22201509119819	12
msrA2	msrA	P77252	ykgE	24.165770344755103	11
msrA3	msrA	P77252	ykgE	23.881667770543114	12
msrB1	msrB	P77252	ykgE	23.87837998236672	11
msrB2	msrB	P77252	ykgE	23.9114898235452	11
msrB3	msrB	P77252	ykgE	23.644481905810217	12
msrC1	msrC	P77252	ykgE	24.075687561467443	11
msrC3	msrC	P77252	ykgE	23.915140930671864	11
WT1	WT	P77256	ydjG	22.513798664679612	11
WT2	WT	P77256	ydjG	22.35522324279558	11
WT3	WT	P77256	ydjG	22.393374483044315	10
bisC1	bisC	P77256	ydjG	22.438395296293436	11
bisC2	bisC	P77256	ydjG	22.37446802084509	11
bisC3	bisC	P77256	ydjG	22.353435601222543	10
msrA1	msrA	P77256	ydjG	21.964610472833375	10
msrA2	msrA	P77256	ydjG	22.17666303899558	12
msrA3	msrA	P77256	ydjG	22.14296366495273	11
msrB1	msrB	P77256	ydjG	22.35451359037154	11
msrB2	msrB	P77256	ydjG	22.33762312686997	12
msrB3	msrB	P77256	ydjG	22.270483117633066	11
msrC1	msrC	P77256	ydjG	22.591289264166626	11
msrC3	msrC	P77256	ydjG	22.572410534805933	12
WT1	WT	P77257	lsrA	23.919726337638505	16
WT2	WT	P77257	lsrA	23.98620540080163	17
WT3	WT	P77257	lsrA	24.15100012043044	18
bisC1	bisC	P77257	lsrA	23.896419255241284	18
bisC2	bisC	P77257	lsrA	23.991152538206524	17
bisC3	bisC	P77257	lsrA	23.739063219934707	17
msrA1	msrA	P77257	lsrA	23.99196611866191	18
msrA2	msrA	P77257	lsrA	23.350423434288818	17
msrA3	msrA	P77257	lsrA	24.04410207368298	18
msrB1	msrB	P77257	lsrA	23.80204722032486	17
msrB2	msrB	P77257	lsrA	23.945546801821322	17
msrB3	msrB	P77257	lsrA	23.841122996926757	17
msrC1	msrC	P77257	lsrA	23.724172416993643	17
msrC3	msrC	P77257	lsrA	23.914192127978616	17
WT1	WT	P77258	nemA	25.408005604507384	21
WT2	WT	P77258	nemA	25.369109799296965	23
WT3	WT	P77258	nemA	25.29111883512025	23
bisC1	bisC	P77258	nemA	25.229240706294675	22
bisC2	bisC	P77258	nemA	25.301254476694453	22
bisC3	bisC	P77258	nemA	25.40560075720095	24
msrA1	msrA	P77258	nemA	25.367077822760066	22
msrA2	msrA	P77258	nemA	25.401187726509885	22
msrA3	msrA	P77258	nemA	25.384730270601622	22
msrB1	msrB	P77258	nemA	25.21346025368696	22
msrB2	msrB	P77258	nemA	25.23743507831211	22
msrB3	msrB	P77258	nemA	25.229827742697747	22
msrC1	msrC	P77258	nemA	25.254669531206552	23
msrC3	msrC	P77258	nemA	25.242562408429837	22
WT1	WT	P77260	ydfI	16.035499875544858	4
WT2	WT	P77260	ydfI	16.201214282134472	4
WT3	WT	P77260	ydfI	16.433661078704418	6
bisC1	bisC	P77260	ydfI	16.126664461555308	4
bisC2	bisC	P77260	ydfI	16.083399791485192	4
bisC3	bisC	P77260	ydfI	16.217715174722862	4
msrA1	msrA	P77260	ydfI	16.14707741798283	5
msrA2	msrA	P77260	ydfI	16.25478614567582	5
msrA3	msrA	P77260	ydfI	16.11594710332832	5
msrB1	msrB	P77260	ydfI	16.069664296192403	6
msrB2	msrB	P77260	ydfI	16.16963497132365	4
msrB3	msrB	P77260	ydfI	16.282087173794455	4
msrC1	msrC	P77260	ydfI	15.924636654429714	6
msrC3	msrC	P77260	ydfI	16.06386490638603	5
WT1	WT	P77263	ecpE	14.106984265582295	2
WT2	WT	P77263	ecpE	14.14268810405208	2
WT3	WT	P77263	ecpE	14.79798303961084	1
bisC1	bisC	P77263	ecpE	20.30678014808819	NA
bisC2	bisC	P77263	ecpE	17.97918317476753	NA
bisC3	bisC	P77263	ecpE	18.886155782501707	NA
msrA1	msrA	P77263	ecpE	14.48888491129248	1
msrA2	msrA	P77263	ecpE	15.310695426300017	2
msrA3	msrA	P77263	ecpE	14.752527244493846	2
msrB1	msrB	P77263	ecpE	18.553493302952514	NA
msrB2	msrB	P77263	ecpE	19.001576575988178	NA
msrB3	msrB	P77263	ecpE	19.336328761245248	NA
msrC1	msrC	P77263	ecpE	14.173246478696985	2
msrC3	msrC	P77263	ecpE	14.545752823403872	2
WT1	WT	P77265	mdlA	22.066308818686707	19
WT2	WT	P77265	mdlA	21.994627503959656	20
WT3	WT	P77265	mdlA	21.909135262935155	20
bisC1	bisC	P77265	mdlA	21.86955092102724	14
bisC2	bisC	P77265	mdlA	21.9403127009104	19
bisC3	bisC	P77265	mdlA	21.988965725091237	19
msrA1	msrA	P77265	mdlA	21.794600790076338	20
msrA2	msrA	P77265	mdlA	21.979899890880887	19
msrA3	msrA	P77265	mdlA	22.026295477418333	17
msrB1	msrB	P77265	mdlA	21.95582228307897	20
msrB2	msrB	P77265	mdlA	21.98806470101689	16
msrB3	msrB	P77265	mdlA	22.020826363962	17
msrC1	msrC	P77265	mdlA	21.902296258375404	19
msrC3	msrC	P77265	mdlA	22.062440643188893	20
WT1	WT	P77268	ddpD	20.57789922383845	2
WT2	WT	P77268	ddpD	21.201003489309375	1
WT3	WT	P77268	ddpD	20.9876869616472	2
bisC1	bisC	P77268	ddpD	22.11280106812267	1
bisC2	bisC	P77268	ddpD	21.232057681540415	2
bisC3	bisC	P77268	ddpD	21.42935731741813	2
msrA1	msrA	P77268	ddpD	20.497969604341222	2
msrA2	msrA	P77268	ddpD	18.505963693448177	NA
msrA3	msrA	P77268	ddpD	21.235260050266703	2
msrB1	msrB	P77268	ddpD	20.746227267753625	2
msrB2	msrB	P77268	ddpD	20.689123231555676	1
msrB3	msrB	P77268	ddpD	21.099363221973118	2
msrC1	msrC	P77268	ddpD	20.273161965207663	NA
msrC3	msrC	P77268	ddpD	19.128467137067705	NA
WT1	WT	P77269	yphF	19.890728324296056	7
WT2	WT	P77269	yphF	19.99198151050998	7
WT3	WT	P77269	yphF	20.134020927702906	7
bisC1	bisC	P77269	yphF	19.93529825042955	5
bisC2	bisC	P77269	yphF	19.975394067357463	6
bisC3	bisC	P77269	yphF	19.972652849878088	7
msrA1	msrA	P77269	yphF	19.950088270398705	6
msrA2	msrA	P77269	yphF	19.88201971955583	7
msrA3	msrA	P77269	yphF	19.90615019232109	6
msrB1	msrB	P77269	yphF	19.689988270399336	7
msrB2	msrB	P77269	yphF	19.717764580068657	7
msrB3	msrB	P77269	yphF	19.734145729916683	7
msrC1	msrC	P77269	yphF	20.3610030973583	7
msrC3	msrC	P77269	yphF	20.475960476576176	7
WT1	WT	P77272	murP	21.752920718930966	4
WT2	WT	P77272	murP	21.716017691108956	4
WT3	WT	P77272	murP	21.726897073973326	4
bisC1	bisC	P77272	murP	21.507913896733285	3
bisC2	bisC	P77272	murP	21.751187606352183	4
bisC3	bisC	P77272	murP	21.73428168330707	4
msrA1	msrA	P77272	murP	21.545682722408344	4
msrA2	msrA	P77272	murP	21.41836530617914	3
msrA3	msrA	P77272	murP	21.84082478313634	4
msrB1	msrB	P77272	murP	21.794934584318266	4
msrB2	msrB	P77272	murP	21.70675294117411	4
msrB3	msrB	P77272	murP	21.621134995113987	4
msrC1	msrC	P77272	murP	21.85784216879693	4
msrC3	msrC	P77272	murP	21.878633025815745	4
WT1	WT	P77279	fetA	24.65054725746147	9
WT2	WT	P77279	fetA	24.510720592349156	9
WT3	WT	P77279	fetA	24.64023235686504	9
bisC1	bisC	P77279	fetA	24.37001992232471	8
bisC2	bisC	P77279	fetA	24.30223728635373	9
bisC3	bisC	P77279	fetA	24.449898367724252	9
msrA1	msrA	P77279	fetA	24.56590022393594	9
msrA2	msrA	P77279	fetA	24.608145834846283	9
msrA3	msrA	P77279	fetA	24.506896149895372	9
msrB1	msrB	P77279	fetA	24.310575756434343	9
msrB2	msrB	P77279	fetA	24.273220210022984	8
msrB3	msrB	P77279	fetA	24.39996694364964	8
msrC1	msrC	P77279	fetA	24.39371449007087	9
msrC3	msrC	P77279	fetA	24.504403559778922	9
WT1	WT	P77280	ydjJ	21.50878214026597	9
WT2	WT	P77280	ydjJ	21.486774639647646	9
WT3	WT	P77280	ydjJ	21.417766388231165	9
bisC1	bisC	P77280	ydjJ	21.496769924542004	9
bisC2	bisC	P77280	ydjJ	21.351816499276904	9
bisC3	bisC	P77280	ydjJ	21.471752353573294	9
msrA1	msrA	P77280	ydjJ	21.112725200245595	8
msrA2	msrA	P77280	ydjJ	21.18203208463669	8
msrA3	msrA	P77280	ydjJ	21.211849983379235	9
msrB1	msrB	P77280	ydjJ	21.534768199186026	9
msrB2	msrB	P77280	ydjJ	21.620813040616145	9
msrB3	msrB	P77280	ydjJ	21.405049898493747	9
msrC1	msrC	P77280	ydjJ	21.716376240049815	9
msrC3	msrC	P77280	ydjJ	21.738478042050904	9
WT1	WT	P77285	rsxG	22.740109002534346	9
WT2	WT	P77285	rsxG	22.62189302096894	9
WT3	WT	P77285	rsxG	22.64488705687954	8
bisC1	bisC	P77285	rsxG	22.654422757692014	6
bisC2	bisC	P77285	rsxG	22.78878114961454	8
bisC3	bisC	P77285	rsxG	22.63290780478275	9
msrA1	msrA	P77285	rsxG	22.537742369614993	8
msrA2	msrA	P77285	rsxG	22.54998825534121	7
msrA3	msrA	P77285	rsxG	22.597591131202513	9
msrB1	msrB	P77285	rsxG	22.61623719596055	9
msrB2	msrB	P77285	rsxG	22.79191821562583	8
msrB3	msrB	P77285	rsxG	22.691332252742622	7
msrC1	msrC	P77285	rsxG	22.635576428206587	8
msrC3	msrC	P77285	rsxG	22.723394306998003	9
WT1	WT	P77293	yfdH	24.510360832383416	7
WT2	WT	P77293	yfdH	24.416026017787367	7
WT3	WT	P77293	yfdH	24.42323955398629	7
bisC1	bisC	P77293	yfdH	24.578347236354148	7
bisC2	bisC	P77293	yfdH	24.556658769010106	7
bisC3	bisC	P77293	yfdH	24.41134779881528	7
msrA1	msrA	P77293	yfdH	24.151830722135415	6
msrA2	msrA	P77293	yfdH	24.365154077237126	6
msrA3	msrA	P77293	yfdH	24.33788046417318	7
msrB1	msrB	P77293	yfdH	24.6046209795951	7
msrB2	msrB	P77293	yfdH	24.739137921758264	7
msrB3	msrB	P77293	yfdH	24.756352203449	7
msrC1	msrC	P77293	yfdH	24.61448126457503	7
msrC3	msrC	P77293	yfdH	24.526033158268056	7
WT1	WT	P77295	ygaV	18.38538269033223	3
WT2	WT	P77295	ygaV	18.60915799261309	3
WT3	WT	P77295	ygaV	19.21431689718498	4
bisC1	bisC	P77295	ygaV	18.69182518345595	4
bisC2	bisC	P77295	ygaV	18.161673647062518	3
bisC3	bisC	P77295	ygaV	19.238446287912904	4
msrA1	msrA	P77295	ygaV	18.665150468997595	4
msrA2	msrA	P77295	ygaV	18.36115869198191	3
msrA3	msrA	P77295	ygaV	18.74883489472086	4
msrB1	msrB	P77295	ygaV	18.431631752957006	4
msrB2	msrB	P77295	ygaV	18.430469141664698	3
msrB3	msrB	P77295	ygaV	18.976928009538643	3
msrC1	msrC	P77295	ygaV	18.09761793951435	4
msrC3	msrC	P77295	ygaV	19.49190641760974	5
WT1	WT	P77300	xynR	21.99940653780895	17
WT2	WT	P77300	xynR	22.32598640035162	16
WT3	WT	P77300	xynR	22.193966095135277	17
bisC1	bisC	P77300	xynR	22.25144181367832	15
bisC2	bisC	P77300	xynR	22.063783459057486	15
bisC3	bisC	P77300	xynR	22.253821089845935	16
msrA1	msrA	P77300	xynR	22.112191308408796	15
msrA2	msrA	P77300	xynR	22.0149354764147	15
msrA3	msrA	P77300	xynR	22.178881819517887	16
msrB1	msrB	P77300	xynR	22.130758600462087	15
msrB2	msrB	P77300	xynR	22.054310025711924	16
msrB3	msrB	P77300	xynR	22.14249320133906	17
msrC1	msrC	P77300	xynR	22.300665781880074	17
msrC3	msrC	P77300	xynR	22.205573430377402	17
WT1	WT	P77301	ybaP	22.324099357790946	6
WT2	WT	P77301	ybaP	22.33180645271738	6
WT3	WT	P77301	ybaP	22.150806182573522	6
bisC1	bisC	P77301	ybaP	21.897300592854542	5
bisC2	bisC	P77301	ybaP	21.997215581360827	4
bisC3	bisC	P77301	ybaP	22.196225545143154	6
msrA1	msrA	P77301	ybaP	22.460427773393405	6
msrA2	msrA	P77301	ybaP	22.447521795133184	6
msrA3	msrA	P77301	ybaP	22.38990752298585	6
msrB1	msrB	P77301	ybaP	21.914042725929924	6
msrB2	msrB	P77301	ybaP	22.01410290253774	5
msrB3	msrB	P77301	ybaP	22.06598749635584	6
msrC1	msrC	P77301	ybaP	22.140439124419487	6
msrC3	msrC	P77301	ybaP	21.938558238730945	6
WT1	WT	P77302	dgcM	24.184017685365205	20
WT2	WT	P77302	dgcM	24.55044396140736	21
WT3	WT	P77302	dgcM	24.314991552035334	21
bisC1	bisC	P77302	dgcM	24.712633418313292	22
bisC2	bisC	P77302	dgcM	24.208435910834513	21
bisC3	bisC	P77302	dgcM	24.397240231935854	22
msrA1	msrA	P77302	dgcM	24.01330222506753	22
msrA2	msrA	P77302	dgcM	23.84200086231639	20
msrA3	msrA	P77302	dgcM	24.439276074452604	22
msrB1	msrB	P77302	dgcM	24.297417292058732	22
msrB2	msrB	P77302	dgcM	24.06827790041536	20
msrB3	msrB	P77302	dgcM	24.55427067064453	20
msrC1	msrC	P77302	dgcM	23.81536550876567	22
msrC3	msrC	P77302	dgcM	23.294969702206913	18
WT1	WT	P77304	dtpA	23.875107470077552	9
WT2	WT	P77304	dtpA	23.388424252861867	8
WT3	WT	P77304	dtpA	23.335149341611068	8
bisC1	bisC	P77304	dtpA	23.89123812179162	8
bisC2	bisC	P77304	dtpA	23.84871662726803	9
bisC3	bisC	P77304	dtpA	23.597504181859403	9
msrA1	msrA	P77304	dtpA	23.32495827163242	9
msrA2	msrA	P77304	dtpA	23.830989108408616	8
msrA3	msrA	P77304	dtpA	23.359541268799475	8
msrB1	msrB	P77304	dtpA	24.280025506799277	9
msrB2	msrB	P77304	dtpA	24.333602519086483	8
msrB3	msrB	P77304	dtpA	24.223955437158168	8
