Run	group	rep	Protein.Group	PG.MaxLFQ	n_detect	n_replicates	comparison
bisC_1	bisC	1	P0A786	29.32590901768257	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A790	23.418052942216725	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A794	27.4857060017063	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A796	29.209143056964383	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A799	31.16608613774159	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7A2	25.09209447882567	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7A5	23.026758124510483	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7A7	26.171996630450575	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7A9	29.27639252239307	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7B1	24.21341857257534	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7B3	23.44052691569156	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7B5	25.51348449034567	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7B8	27.272308280352252	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7C2	25.879614003142297	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7C6	27.57555055662177	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7D1	25.041730997477103	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7D4	30.33984551858928	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7D7	28.286524625995163	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7E1	25.55389806254413	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7E3	21.747760393198728	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7E5	28.1632640858705	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7E9	25.064829090713793	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7F3	29.750910270368006	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7F6	26.91723475430965	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7F9	24.210162392045465	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7G2	27.40370329221119	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7G6	28.3358912004961	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7H0	22.53963285794808	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7H3	21.292679988067334	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7H6	24.100366385716473	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7I0	24.76243364406799	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7I4	26.141362214882683	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7I7	26.73160544071025	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7J0	26.246315842154697	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7J3	31.713730617839524	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7J7	31.800898320455453	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7K2	31.712273517972207	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7K6	31.634384113519676	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7L0	31.689227123337492	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7L3	31.358959930812055	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7L8	29.94328961165295	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7M2	30.749701591331014	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7M6	30.05689168836285	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7M9	31.021399389789988	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7N1	18.48847590180397	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7N4	30.58443361446535	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7N9	30.43444841602612	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7R1	31.662836979535403	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7R5	31.690417611347108	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7R9	30.742329380712913	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7S3	31.274920388382697	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7S9	31.66206375942476	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7T3	31.67425768827337	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7T7	31.0459232663444	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7U3	31.430623929924423	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7U7	31.160329858651455	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7V0	31.29950765420786	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7V3	31.736448074352236	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7V8	31.732037071282303	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7W1	31.993351332454193	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7W7	31.68422340391219	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7X3	31.50978225164349	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7X6	25.605237939703805	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7Y0	29.116693759428653	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7Y4	23.424237551461516	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7Y8	26.004967069662957	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7Z0	28.38667401679243	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A7Z4	30.910507599561353	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A800	28.22780761029488	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A805	29.617717988655286	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A809	24.04226254552016	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A812	24.7419852457979	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A814	21.780642486441938	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A817	27.80470188754698	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A821	24.430982061345738	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A823	22.62456779952768	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A825	29.83329750118451	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A830	27.42057913037642	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A832	25.891989922832575	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A836	30.37259529138826	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A840	23.949394205384724	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A843	22.240301779095415	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A847	25.409479118052733	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A850	30.5996429779427	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A853	32.53156196221452	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A855	26.882750036093405	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A858	30.46490540411119	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A862	29.809263060157548	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A867	28.251355125992628	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A870	30.256099533492375	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A873	24.24201397956286	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A877	25.699543860241864	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A879	26.119265224838863	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A881	21.87141422568915	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A884	26.196273880336506	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A887	26.97568111708404	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A890	21.077757316319747	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A894	24.98225640334433	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A898	22.566299828087455	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8A0	28.33826087458264	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8A2	27.093113832937945	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8A4	25.094287616998848	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8A8	26.373564417427275	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8B2	23.710463419294243	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8B5	27.087168538802025	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8C1	25.051119638145103	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8C4	23.91538113420116	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8C8	19.244110899488035	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8D0	25.503387700389556	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8D3	23.63129464280236	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8D6	25.410129891870497	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8D9	20.01792367453403	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8E1	27.596153919314393	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8E5	24.34263477432625	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8E7	28.71102918123845	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8F0	29.6117497749094	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8F4	25.753154201140735	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8F8	24.75595324798521	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8G0	23.15364696421589	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8G3	26.455796394994852	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8G6	31.017363540027105	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8G9	19.301706618806993	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8H3	20.75464930563854	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8H6	26.991453337913903	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8H8	22.355801787559688	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8I1	22.97882922826555	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8I3	24.310072701641896	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8I5	25.376168852998365	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8I8	23.761007379455616	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8J2	22.32819006341053	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8J4	24.322138998993847	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8J8	26.9950929102976	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8K1	26.971687469528774	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8K5	18.679150463754404	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8K8	21.703077794037625	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8L1	28.60364015304904	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8L5	22.40317121636259	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8M0	28.145409627114763	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8M3	28.729091278542644	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8M6	28.4423767194883	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8N0	23.625442200905734	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8N3	28.102342747582977	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8N5	29.9304226144574	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8N7	23.985518337235824	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8P1	23.32903518252102	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8P3	26.102681381468916	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8P6	21.652931603510083	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8P8	24.96928243248625	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Q0	28.96438599643596	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Q3	27.944825442629412	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Q6	21.13225417419591	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8R0	27.801776334878912	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8R4	19.397035194138994	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8R7	23.43094876537896	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8R9	23.742818040783146	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8S1	23.759649693596927	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8S5	23.64460171388793	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8S9	19.67761810527245	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8T1	24.208330970102473	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8T7	29.504011175491176	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8U0	23.506551051570163	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8U2	23.140472826516792	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8U6	25.71417800716336	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8V0	23.147606319676505	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8V2	29.406567562655436	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8V6	27.455576311994516	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8W0	24.182873196770306	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8W2	26.07094637860546	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8W5	24.833363039761156	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8W8	28.01011367938916	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8X0	25.95834322639047	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8X2	24.854368017912936	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8X4	19.44046494433402	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Y1	19.26507059003112	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Y3	26.14160747231599	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Y5	25.26608006850325	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Z0	23.93068762526214	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A8Z3	22.128788408341617	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A901	25.735295501850004	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A903	26.84406563073843	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A905	29.749953389240765	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A908	28.743335506949887	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A910	33.25946772397876	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A912	28.729300120923128	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A915	31.443266454976698	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A917	29.737417975190883	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A921	24.412883658424647	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A924	23.251581225448028	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A927	28.22827690304804	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A932	17.028503702883032	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A935	23.62097229350195	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A937	27.39015465209383	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A940	27.759862182860655	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A944	21.580368646575355	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A948	23.31176092394383	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A951	24.764957416619268	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A953	30.342546886337047	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A955	28.03108967158159	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A959	23.32519769850587	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A962	28.182302506417173	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A964	26.829134968418906	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A968	28.204850356422607	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A972	31.31771870394065	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A978	21.630356566253433	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A986	20.26226305812443	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A988	26.33190524530734	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A991	28.920253801366805	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A993	28.207041436726985	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A996	25.242195746054843	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A998	26.907049636397492	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9A2	21.317072222641485	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9A6	28.35727640336293	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9A9	28.51081039762257	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9B2	32.23880268190423	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9B6	24.430881788405618	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9C0	26.237974021366423	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9C3	26.605039627563396	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9C5	28.70448531675249	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9C9	25.757313397854436	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9D2	27.16630040837302	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9D4	24.95954018767949	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9D8	28.23186628560482	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9E0	22.702902840068848	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9E2	18.068167009918565	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9E5	26.476524349779854	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9F1	24.29653033667462	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9F3	25.16439031575917	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9F6	25.197362044235135	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9F9	20.487664526110706	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9G2	22.93296460280217	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9G4	21.929066029247092	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9G6	32.70025343567479	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9G8	24.1916606359192	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9H1	25.15656887969076	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9H3	28.157628190841887	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9H5	23.415114416468988	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9H7	24.43695522965753	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9H9	23.539436797053455	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9I1	26.380077350058254	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9I3	22.92622920528392	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9I8	24.495544361330413	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9J0	24.21187968204677	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9J4	22.586277339351355	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9J6	24.571239495237325	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9J8	26.430866861684997	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9K1	17.08783379048436	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9K3	27.26184915927924	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9K7	23.797184366307707	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9K9	29.10678144435147	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9L3	29.89282756648401	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9L5	25.972911005056552	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9L8	27.61730715235484	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9M0	28.21213862852189	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9M2	26.365448069141937	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9M5	27.18926988596269	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9M8	28.973637727544247	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9N4	27.20247689808765	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9N8	22.58981319082898	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9P0	30.449467447776513	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9P4	27.051406449712065	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9P6	25.054386047299523	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9P9	22.642606917408457	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Q1	28.88851324694673	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Q5	28.049550792744473	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Q7	29.920942131843105	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Q9	27.263168603387385	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9R4	24.697371462314837	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9R7	25.332815649651064	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9S1	25.40657677462659	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9S3	29.842130380694293	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9S5	27.844754124486887	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9S7	16.90208211974834	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9T0	26.92365092249065	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9T4	25.875223361706688	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9T6	19.229535134468808	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9T8	24.06491064345047	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9U1	22.293235319016407	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9U3	25.469865228933003	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9U6	23.15726782237911	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9V1	26.492992348669222	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9V5	22.451323817979873	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9V8	18.637994466040087	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9W0	23.602227877306895	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9W3	28.15840844936256	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9W6	25.425698044567905	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9W9	25.477141378254665	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9X1	22.12312585096597	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9X4	28.18965959688374	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9X9	28.88658995837492	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Y6	32.52702974082976	3	3	WT_vs_bisC
bisC_1	bisC	1	P0A9Z1	27.93326328124184	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA04	30.67311817798755	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA10	31.3127342507719	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA16	27.54577897786078	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA25	29.56970150364555	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA31	24.45285429054762	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA37	22.731753957739357	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA39	25.05895818798514	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA41	25.62742033231821	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA43	25.79722632942789	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA47	15.92503842157702	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA53	25.789685171412163	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA57	19.932372377338822	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA60	22.195921836984816	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA78	23.252149712613967	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA80	21.24670189720647	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA82	22.284144768895807	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA84	22.104146970478936	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA86	26.49756291903563	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA89	22.80162597446576	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA91	25.22852000597336	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA93	22.270203774765164	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA95	20.433684380384133	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AA97	23.6869440473411	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAA1	25.455881409523197	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAA7	21.46621004749246	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAA9	24.636262398625803	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAB4	25.109997032996656	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAB6	27.91223946369017	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAB8	25.05625882165707	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAC0	28.53326853210713	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAC4	26.11975503615214	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAC6	21.463924058200146	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAC8	25.294173112678763	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAD2	23.176279085341747	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAD4	19.999553110758058	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAD6	25.423947480253435	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAD8	25.84807932210899	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAE0	25.135210455691755	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAE2	22.21122661577153	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAE8	24.58373895606798	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAF3	23.147085494275565	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAF6	25.507144482458465	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAG0	25.120478841841972	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAG3	23.708664727156194	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAG5	20.95179116534877	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAG8	26.24810375773984	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAH0	23.788906576176775	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAH4	23.119476589160627	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAH8	24.71942120146404	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAI3	27.435272082423907	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAI5	27.601573472522293	3	3	WT_vs_bisC
bisC_1	bisC	1	P0AAI9	28.691830613381384	3	3	WT_vs_bisC
